iPhone XS	256GB	Space Gray	1	2018-12-06	德国	0
iPhone XS	64GB	Gray	2	2018-12-23	法国	0
iPhone XS Max	64GB	Space Grey	5	2019-01-01	英国	0
iPhone XS Max	64GB	Silver	1	2019-06-20	美国	0
iPhone X	64GB	Space Gray	1	2018-06-21	法国	0
iPhone 8 Plus	64GB	Gray	4	2019-07-13	it	0
iPhone XR	64GB	Blue	1	2019-04-19	德国	0
iPhone 7	32GB	Black	5	2017-09-07	法国	0
iPhone 6S	32GB	Rose Gold	3	2017-09-25	法国	0
iPhone X	64GB	Space Gray	5	2018-07-29	法国	0
iPhone X	64GB	Argent	3	2018-12-18	法国	0
iPhone XS	64GB	Space Gray	1	2019-04-22	美国	0
iPhone X	256GB	Space Gray	4	2017-11-15	德国	0
iPhone 7	32GB	Black	2	2018-09-04	德国	0
iPhone XR	64GB	Black	2	2019-04-29	德国	0
iPhone 7	32GB	Matt Black	1	2016-12-24	it	0
iPhone 7	32GB	Silver	5	2019-02-16	英国	0
iPhone 7	128GB	Rose Gold	2	2017-09-06	德国	0
iPhone 7	32GB	Matte Black	4	2018-02-27	英国	0
iPhone 7 Plus	32GB	Silver	1	2019-02-01	美国	0
iPhone 7	128GB	Black	2	2016-11-06	法国	0
iPhone 7 Plus	32GB	Black	3	2017-06-24	美国	0
iPhone 8	256GB	Gray	4	2018-12-17	it	0
iPhone XS Max	256GB	Argent	1	2019-05-13	法国	0
iPhone 7	32GB	Black	1	2019-03-25	美国	0
iPhone 6S	16GB	Gold	1	2018-11-04	德国	0
iPhone XS	256GB	Space Gray	2	2019-01-22	德国	0
iPhone XR	128GB	White	1	2019-06-07	it	0
iPhone XS Max	64GB	Space Gray	5	2019-07-09	法国	0
iPhone 7 Plus	32GB	Black	1	2019-02-28	美国	0
iPhone 6S	16GB	Gray	3	2018-10-18	it	0
iPhone XS Max	64GB	Gold	1	2019-01-11	法国	0
iPhone 6S	64GB	Argent 	2	2017-07-28	德国	0
iPhone 7	32GB	Black	1	2018-08-10	美国	0
iPhone 7 Plus	128GB	Black	1	2017-12-28	法国	0
iPhone XR	64GB	Black	5	2019-04-02	德国	0
iPhone 7	128GB	Black	1	2017-05-06	法国	0
iPhone 7	128GB	Black	2	2017-01-11	德国	0
iPhone XS	64GB	Space Grey	1	2018-11-18	英国	0
iPhone 8 Plus	64GB	Gold	1	2018-04-12	法国	0
iPhone 6S	16GB	Rose Gold	2	2016-05-17	德国	0
iPhone X	64GB	Space Gray	1	2018-05-08	德国	0
iPhone 6S	16GB	Space Gray	2	2016-12-26	德国	0
iPhone 6S	64GB	Rose Gold	1	2018-08-13	德国	0
iPhone 7 Plus	32GB	Black	3	2016-11-13	美国	0
iPhone 7	32GB	Black	1	2018-10-28	法国	0
iPhone 6S	32GB	Space Grey	3	2018-09-11	英国	0
iPhone 8	64GB	Gray	5	2018-11-24	it	0
iPhone 7 Plus	32GB	32 GB	3	2018-02-26	英国	0
iPhone 7 Plus	128GB	Black	1	2017-01-16	德国	0
iPhone 6S	32GB	Gold	3	2019-03-08	it	0
iPhone 6S	32GB	Space Grey	2	2018-07-20	英国	0
iPhone 7 Plus	128GB	Jet Black	5	2018-08-14	英国	0
iPhone 7	32GB	Matt Black	1	2018-01-23	it	0
iPhone XS Max	64GB	Silver	2	2019-03-29	美国	0
iPhone X	256GB	Space Gray	2	2017-11-03	德国	0
iPhone 8	64GB	Gray	2	2017-10-06	it	0
iPhone 6S	64GB	Rose Gold	2	2016-04-18	德国	0
iPhone 6S	64GB	Space Gray	1	2018-06-13	德国	0
iPhone X	64GB	Argent	1	2019-07-02	法国	0
iPhone 7 Plus	256GB	Argent	1	2018-04-26	法国	0
iPhone X	64GB	Argent	1	2019-02-12	法国	0
iPhone XS	256GB	Gray	2	2019-05-03	it	0
iPhone 7	32GB	Black	1	2017-01-23	德国	0
iPhone 7	32GB	Matt Black	1	2016-11-25	it	0
iPhone 7	128GB	Gold	5	2017-05-01	德国	0
iPhone X	256GB	Space Gray	1	2018-05-08	德国	0
iPhone 7	128GB	Black	1	2018-08-31	德国	0
iPhone 6S Plus	128GB	Space Gray	2	2019-06-28	法国	0
iPhone XS	64GB	Gold	5	2018-11-26	法国	0
iPhone 7	128GB	Matt Black	1	2018-04-11	it	0
iPhone 7 Plus	128GB	Black	5	2018-01-18	英国	0
iPhone 7 Plus	128GB	Black	1	2017-01-09	德国	0
iPhone X	64GB	Argent	1	2019-05-20	法国	0
iPhone 8 Plus	64GB	Argent 	3	2018-12-28	it	0
iPhone 6S	32GB	Space Grey	1	2018-12-31	英国	0
iPhone XR	128GB	White	5	2019-06-12	it	0
iPhone 6S	64GB	Space Gray	1	2019-02-27	德国	0
iPhone X	64GB	Argent 	1	2018-04-23	德国	0
iPhone 8	64GB	Space Gray	1	2019-06-13	德国	0
iPhone 7	32GB	Gold	1	2017-10-13	it	0
iPhone 8 Plus	64GB	Space Gray	2	2017-10-03	德国	0
iPhone 7 Plus	128GB	Jet Black	3	2018-09-04	英国	0
iPhone 6S	64GB	Space Gray	2	2015-11-10	德国	0
iPhone 8	64GB	Space Gray	3	2019-03-24	德国	0
iPhone 7	32GB	Black	1	2018-12-16	德国	0
iPhone X	256GB	Space Gray	3	2018-03-23	法国	0
iPhone 6S	16GB	Space Gray	2	2018-09-12	德国	0
iPhone 8	64GB	Argent 	3	2018-02-03	德国	0
iPhone 7	128GB	Black	1	2018-06-14	德国	0
iPhone 8 Plus	64GB	Space Gray	3	2017-11-01	法国	0
iPhone XR	64GB	Black	2	2018-12-12	英国	0
iPhone X	256GB	Argent 	2	2018-07-08	德国	0
iPhone 6S	32GB	Rose Gold	1	2018-04-23	德国	0
iPhone 6S	128GB	Space Gray	1	2017-07-19	法国	0
iPhone 6S	64GB	Space Gray	1	2016-03-01	德国	0
iPhone XR	128GB	Blue	1	2019-04-26	法国	0
iPhone 7	128GB	Black	4	2017-04-27	英国	0
iPhone X	64GB	Space Gray	5	2018-12-17	法国	0
iPhone XR	64GB	White	3	2019-01-24	德国	0
iPhone 6S	16GB	Rose Gold	1	2018-04-30	德国	0
iPhone 8	64GB	Gray	2	2017-11-24	it	0
iPhone 7 Plus	32GB	Black	1	2018-12-18	美国	0
iPhone 7	32GB	Black	1	2018-08-11	法国	0
iPhone 6S	32GB	Space Gray	1	2019-03-29	法国	0
iPhone 7	128GB	Rose Gold	3	2016-11-22	德国	0
iPhone 8 Plus	64GB	Space Gray	1	2019-05-05	法国	0
iPhone 8	64GB	Space Gray	1	2018-03-30	法国	0
iPhone 7	32GB	Gold	1	2018-08-09	法国	0
iPhone 6S	128GB	Space Gray	1	2019-03-19	德国	0
iPhone X	64GB	Space Gray	1	2018-06-15	法国	0
iPhone 7	32GB	Matte Black	1	2018-10-02	英国	0
iPhone 8	64GB	Space Gray	5	2019-06-27	德国	0
iPhone 8	64GB	Space Gray	1	2018-09-02	法国	0
iPhone XR	64GB	White	5	2019-02-24	it	0
iPhone 7	32GB	Matt Black	1	2018-05-07	it	0
iPhone 6S	16GB	Space Gray	1	2018-11-13	德国	0
iPhone 7	128GB	Gold	1	2017-06-29	德国	0
iPhone 8	64GB	Space Gray	5	2018-06-23	德国	0
iPhone 6S	64GB	Rose Gold	1	2018-09-18	德国	0
iPhone 7 Plus	32GB	Silver	1	2018-12-25	美国	0
iPhone X	64GB	Space Gray	1	2018-09-08	法国	0
iPhone XS	64GB	Gold	1	2019-07-03	德国	0
iPhone 8 Plus	64GB	Space Gray	1	2018-08-03	法国	0
iPhone X	256GB	Space Grey	1	2018-06-07	英国	0
iPhone 7	32GB	Black	4	2017-07-05	德国	0
iPhone 7	32GB	Black	2	2018-05-18	德国	0
iPhone 7	32GB	Black	5	2017-07-24	德国	0
iPhone XS Max	64GB	Argent 	4	2019-01-31	德国	0
iPhone 8	64GB	Space Gray	5	2019-07-08	法国	0
iPhone 8	256GB	Gray	1	2018-03-26	it	0
iPhone 7	128GB	Jet Black	1	2017-02-09	英国	0
iPhone XS	256GB	Silver	1	2019-03-03	英国	0
iPhone 7	32GB	Black	3	2019-02-13	美国	0
iPhone XS Max	64GB	Gold	1	2019-05-28	美国	0
iPhone 7	32GB	Black	2	2018-06-24	德国	0
iPhone 6S	64GB	Space Gray	1	2017-04-23	德国	0
iPhone 7	32GB	Matte Black	1	2019-01-12	英国	0
iPhone X	64GB	Space Gray	3	2018-11-01	德国	0
iPhone XS Max	64GB	Gold	1	2019-03-19	美国	0
iPhone 6S	32GB	Silver	2	2019-02-04	美国	0
iPhone 6S	64GB	Argent 	1	2016-02-14	德国	0
iPhone 8 Plus	64GB	Gold	5	2019-07-11	德国	0
iPhone 7	128GB	Rose Gold	1	2017-07-11	德国	0
iPhone 7 Plus	32GB	Black	3	2018-01-20	法国	0
iPhone 7 Plus	32GB	Rose Gold	2	2018-04-23	法国	0
iPhone 7	32GB	Black	1	2018-07-12	法国	0
iPhone 7	32GB	Matte Black	1	2018-02-04	英国	0
iPhone 7	128GB	Argent	3	2016-11-06	法国	0
iPhone 6S	32GB	Rose Gold	1	2018-06-15	法国	0
iPhone 8	64GB	Gold	2	2018-05-12	德国	0
iPhone 7	32GB	Black	1	2017-05-01	德国	0
iPhone 7	32GB	Rose Gold	1	2017-06-16	德国	0
iPhone X	64GB	Space Gray	1	2019-04-28	德国	0
iPhone 6S	64GB	Rose Gold	2	2016-01-09	德国	0
iPhone XS Max	64GB	Gold	1	2019-03-25	美国	0
iPhone 6S	64GB	Space Gray	3	2015-11-26	德国	0
iPhone X	64GB	Space Grey	1	2018-05-01	英国	0
iPhone X	64GB	Space Gray	5	2018-08-06	法国	0
iPhone 8 Plus	64GB	Space Gray	1	2017-10-09	德国	0
iPhone X	256GB	Space Gray	2	2018-11-10	法国	0
iPhone XS Max	256GB	Space Gray	1	2019-01-26	德国	0
iPhone X	256GB	Space Gray	3	2017-11-28	德国	0
iPhone XR	64GB	Red	1	2019-06-11	美国	0
iPhone 6S	16GB	Rose Gold	1	2017-01-19	德国	0
iPhone 7	32GB	Rose Gold	4	2018-08-29	法国	0
iPhone 7	32GB	Black	2	2017-09-30	德国	0
iPhone 7	128GB	Rose Gold	1	2017-03-07	英国	0
iPhone XR	64GB	Blue	4	2019-01-08	法国	0
iPhone 8	256GB	Space Gray	1	2018-12-09	法国	0
iPhone 6S Plus	32GB	Gold	2	2019-01-13	法国	0
iPhone X	64GB	Space Gray	4	2019-03-17	德国	0
iPhone 6S	128GB	Space Gray	1	2018-07-17	德国	0
iPhone 6S	32GB	Gold	5	2019-04-06	英国	0
iPhone 7 Plus	256GB	Black	2	2017-08-05	法国	0
iPhone 6S	64GB	Rose Gold	1	2018-08-27	德国	0
iPhone 6S	64GB	Space Gray	3	2018-07-11	德国	0
iPhone 7	32GB	Rose Gold	5	2018-05-06	英国	0
iPhone 7	128GB	Argent 	1	2017-06-01	德国	0
iPhone X	256GB	Space Gray	1	2018-07-05	法国	0
iPhone 6S	32GB	Space Gray	4	2018-12-09	法国	0
iPhone X	64GB	Space Grey	5	2019-01-17	英国	0
iPhone XS	64GB	Gray	1	2018-11-05	it	0
iPhone XS	256GB	Gray	1	2019-07-05	it	0
iPhone 7	32GB	Black	1	2016-12-23	法国	0
iPhone 6S	32GB	Space Gray	1	2019-02-23	德国	0
iPhone XS	64GB	Gray	1	2018-12-14	法国	0
iPhone 6S Plus	128GB	Space Gray	2	2017-08-31	法国	0
iPhone XR	128GB	Blue	1	2019-06-08	法国	0
iPhone 6S	32GB	Space Grey	1	2018-07-17	英国	0
iPhone 7	128GB	Silver	4	2017-10-24	英国	0
iPhone 7	32GB	Black	1	2018-10-06	美国	0
iPhone X	64GB	Space Gray	1	2018-12-08	德国	0
iPhone 7	128GB	Black	1	2018-07-19	德国	0
iPhone 7 Plus	32GB	Black	1	2019-04-10	美国	0
iPhone 7	32GB	Black	1	2018-12-31	法国	0
iPhone 6S	32GB	Gold	1	2019-04-14	法国	0
iPhone XS Max	64GB	Argent 	1	2019-05-16	德国	0
iPhone 6S	32GB	Gray	1	2018-02-14	it	0
iPhone XS	256GB	Gray	1	2018-12-04	法国	0
iPhone 8 Plus	64GB	Argent 	5	2018-12-31	it	0
iPhone XS	256GB	Gold	4	2019-02-17	英国	0
iPhone X	256GB	Silver	1	2018-12-30	英国	0
iPhone 8 Plus	64GB	Argent 	1	2018-07-29	法国	0
iPhone 6S	128GB	Space Gray	1	2018-10-04	法国	0
iPhone 7	128GB	Silver	1	2017-10-23	英国	0
iPhone 6S Plus	128GB	Space Gray	1	2019-04-26	德国	0
iPhone 6S	128GB	Space Gray	3	2017-07-19	法国	0
iPhone 8 Plus	64GB	Gray	2	2019-06-06	it	0
iPhone XS	256GB	Gray	1	2019-05-02	法国	0
iPhone X	64GB	Space Gray	1	2018-10-02	德国	0
iPhone XS Max	256GB	Gray	5	2019-03-13	it	0
iPhone 6S	64GB	Space Gray	3	2018-11-19	德国	0
iPhone 8	64GB	Space Gray	4	2018-09-04	法国	0
iPhone XS	512GB	Gold	1	2018-11-28	法国	0
iPhone 8	64GB	Silver	1	2019-05-22	美国	0
iPhone 8	64GB	Argent 	3	2019-06-12	法国	0
iPhone 7	32GB	Gold	1	2019-01-06	美国	0
iPhone 7 Plus	128GB	Black	1	2017-05-18	德国	0
iPhone 7 Plus	32GB	Black	1	2018-12-11	美国	0
iPhone 6S	16GB	Space Gray	3	2016-05-28	德国	0
iPhone XR	128GB	Red	5	2019-06-19	法国	0
iPhone 8 Plus	64GB	Gray	1	2018-07-24	it	0
iPhone XR	64GB	Red	4	2019-04-05	法国	0
iPhone XS	256GB	Argent 	1	2018-12-20	德国	0
iPhone 7 Plus	128GB	Black	1	2017-11-04	德国	0
iPhone XS	64GB	Gray	4	2018-10-20	it	0
iPhone 7	128GB	Gold	1	2017-09-09	法国	0
iPhone X	64GB	Silver	1	2019-03-20	美国	0
iPhone 6S	16GB	Rose Gold	1	2018-05-03	德国	0
iPhone X	256GB	Space Gray	1	2018-09-06	德国	0
iPhone 7	128GB	Matt Black	4	2017-08-29	it	0
iPhone 8 Plus	64GB	Argent 	1	2018-12-24	法国	0
iPhone XR	64GB	Black	2	2019-03-21	法国	0
iPhone 8	256GB	Space Gray	1	2018-11-24	法国	0
iPhone 8	64GB	Space Gray	1	2018-06-25	德国	0
iPhone 7 Plus	128GB	Black	1	2017-06-21	德国	0
iPhone 7 Plus	32GB	Black	1	2018-03-20	美国	0
iPhone 7 Plus	32GB	Argent 	1	2017-03-01	it	0
iPhone X	64GB	Space Gray	1	2018-10-26	德国	0
iPhone X	64GB	Argent 	1	2018-09-02	德国	0
iPhone 7 Plus	256GB	Jet Black	1	2017-03-16	英国	0
iPhone 7	128GB	Gold	1	2018-07-11	英国	0
iPhone 7	32GB	Rose Gold	4	2019-02-10	英国	0
iPhone 7	32GB	Argent 	1	2017-05-01	it	0
iPhone X	256GB	Space Gray	2	2017-11-12	德国	0
iPhone 6S	64GB	Argent 	4	2017-01-29	德国	0
iPhone 7	32GB	Matte Black	1	2019-01-05	英国	0
iPhone 7	32GB	Matte Black	1	2019-06-01	英国	0
iPhone 6S	64GB	Space Gray	1	2018-11-06	德国	0
iPhone 7 Plus	32GB	Black	3	2019-02-11	美国	0
iPhone 6S	64GB	Rose Gold	1	2017-11-07	德国	0
iPhone 8	64GB	Space Gray	4	2019-06-20	德国	0
iPhone 7	128GB	Argent	3	2019-03-28	法国	0
iPhone 7	32GB	Matt Black	4	2017-06-24	it	0
iPhone 6S Plus	128GB	Space Gray	4	2019-02-28	法国	0
iPhone X	64GB	Silver	1	2019-01-21	英国	0
iPhone X	64GB	Argent 	2	2019-02-03	德国	0
iPhone 7	128GB	Black	1	2018-12-06	法国	0
iPhone 7	32GB	Black	1	2017-02-26	德国	0
iPhone 7 Plus	32GB	Black	1	2017-05-26	美国	0
iPhone 8	64GB	Gray	1	2018-06-06	it	0
iPhone 7	128GB	Black	5	2017-12-23	德国	0
iPhone XS	256GB	Gold	2	2018-12-28	德国	0
iPhone 8 Plus	64GB	Space Gray	1	2018-11-04	法国	0
iPhone 6S	16GB	Space Gray	1	2016-01-26	德国	0
iPhone 6S	32GB	Space Grey	1	2017-06-23	英国	0
iPhone 8	64GB	Space Gray	1	2018-07-23	德国	0
iPhone XS Max	256GB	Gold	4	2018-11-08	德国	0
iPhone 7 Plus	128GB	Black	5	2017-08-16	英国	0
iPhone XS Max	256GB	Space Gray	1	2018-12-10	法国	0
iPhone XR	128GB	Black	1	2019-02-26	法国	0
iPhone 7 Plus	32GB	Black	1	2018-05-02	德国	0
iPhone 7	32GB	Rose Gold	1	2017-12-23	法国	0
iPhone XS	256GB	Space Grey	4	2019-04-25	英国	0
iPhone X	256GB	Space Grey	2	2018-03-28	英国	0
iPhone X	64GB	Space Grey	1	2018-08-15	英国	0
iPhone 8	256GB	Space Gray	1	2018-05-14	法国	0
iPhone 8	64GB	Space Gray	1	2018-07-16	法国	0
iPhone 7	32GB	Black	1	2018-06-01	法国	0
iPhone 7 Plus	128GB	Jet Black	1	2017-07-22	英国	0
iPhone 8	64GB	Space Gray	2	2018-06-30	法国	0
iPhone 6S	128GB	Argent	1	2018-08-08	法国	0
iPhone 7 Plus	32GB	Black	1	2017-06-16	英国	0
iPhone X	64GB	Space Grey	5	2018-08-03	英国	0
iPhone 7	32GB	Rose Gold	5	2017-01-23	英国	0
iPhone X	256GB	Space Grey	5	2019-01-14	英国	0
iPhone 8	64GB	Gray	1	2018-08-08	it	0
iPhone 8	256GB	Gray	1	2019-03-19	it	0
iPhone 8	64GB	Space Gray	1	2018-08-21	德国	0
iPhone XR	128GB	Black	2	2019-06-22	德国	0
iPhone 7 Plus	128GB	Black	1	2016-12-09	法国	0
iPhone 7	128GB	Black	4	2017-03-06	法国	0
iPhone XR	64GB	Red	1	2019-04-08	美国	0
iPhone 8	64GB	Gold	2	2018-02-06	it	0
iPhone 7 Plus	32GB	Rose Gold	1	2019-04-08	法国	0
iPhone 7	32GB	Gold	1	2017-04-13	英国	0
iPhone X	64GB	Space Gray	1	2019-06-13	德国	0
iPhone 7	32GB	Matt Black	4	2017-01-04	it	0
iPhone XR	128GB	Black	4	2018-12-22	法国	0
iPhone XR	128GB	Red	1	2019-01-21	德国	0
iPhone XR	64GB	Black	1	2019-04-09	德国	0
iPhone XS	256GB	Space Gray	1	2019-06-23	德国	0
iPhone 7	32GB	Black	2	2016-11-06	法国	0
iPhone 6S	32GB	Silver	1	2017-08-30	英国	0
iPhone XR	64GB	Black	1	2019-05-07	美国	0
iPhone 7	32GB	Black	5	2018-08-23	法国	0
iPhone 7 Plus	32GB	Black	1	2017-08-08	英国	0
iPhone 7	128GB	Black	1	2017-11-05	德国	0
iPhone 6S	16GB	Gray	1	2018-07-26	it	0
iPhone 8	256GB	Space Gray	1	2018-11-29	法国	0
iPhone XS	256GB	Silver	1	2019-01-20	英国	0
iPhone XR	128GB	Red	1	2019-06-08	法国	0
iPhone X	256GB	Space Gray	3	2018-10-29	法国	0
iPhone 8	256GB	Space Gray	1	2018-12-08	法国	0
iPhone 7	32GB	Rose Gold	3	2017-08-30	it	0
iPhone 8	256GB	Space Gray	1	2018-11-25	法国	0
iPhone 7 Plus	32GB	Rose Gold	5	2018-07-09	德国	0
iPhone XS Max	64GB	Gold	3	2019-03-11	it	0
iPhone XS	256GB	Space Gray	1	2018-12-08	德国	0
iPhone 7	32GB	Gold	1	2019-02-17	英国	0
iPhone 6S	32GB	Argent	5	2015-10-14	德国	0
iPhone 7	128GB	Matt Black	1	2018-12-02	it	0
iPhone XS Max	512GB	Space Gray	1	2018-12-30	德国	0
iPhone 7	32GB	Black	1	2016-12-13	德国	0
iPhone 8	256GB	Space Gray	1	2018-11-24	法国	0
iPhone XR	64GB	Black	5	2018-12-26	法国	0
iPhone 7 Plus	128GB	Black	1	2017-11-21	德国	0
iPhone 7 Plus	32GB	Black	2	2016-12-17	美国	0
iPhone 8	64GB	Gray	3	2018-04-12	it	0
iPhone 8	64GB	Gold	1	2018-05-26	it	0
iPhone 8	64GB	Gold	4	2018-11-29	法国	0
iPhone 7	32GB	Argent	2	2018-04-20	法国	0
iPhone 6S	32GB	Argent 	1	2017-09-25	德国	0
iPhone 7	32GB	Gold	2	2018-08-10	法国	0
iPhone XR	128GB	Black	5	2019-06-22	it	0
iPhone 7	32GB	Argent 	4	2017-08-21	it	0
iPhone 7	32GB	Argent	4	2017-04-03	法国	0
iPhone 7	128GB	Argent	1	2018-02-02	法国	0
iPhone XS	256GB	Gold	2	2018-11-23	法国	0
iPhone XS	64GB	Gold	1	2019-03-13	美国	0
iPhone 8	64GB	Space Gray	1	2018-06-24	德国	0
iPhone XS	64GB	Gold	1	2019-04-07	美国	0
iPhone XS	256GB	Gold	4	2018-10-20	it	0
iPhone 7	32GB	Black	1	2017-07-25	法国	0
iPhone 7	32GB	Black	1	2018-04-26	德国	0
iPhone 7	32GB	Matte Black	3	2017-03-08	英国	0
iPhone 7	128GB	Rose Gold	1	2017-07-22	英国	0
iPhone 8 Plus	256GB	Silver	4	2018-12-08	英国	0
iPhone 7	32GB	Rose Gold	1	2017-12-07	法国	0
iPhone X	64GB	Argent	1	2018-04-21	法国	0
iPhone 6S	64GB	Rose Gold	2	2018-11-01	德国	0
iPhone 7	128GB	Black	1	2018-01-05	法国	0
iPhone 7 Plus	32GB	Black	1	2018-07-08	美国	0
iPhone 6S	64GB	Gold	3	2016-06-20	德国	0
iPhone XR	64GB	Red	1	2019-03-12	美国	0
iPhone 7	32GB	Matte Black	1	2018-02-10	英国	0
iPhone X	256GB	Argent 	1	2018-07-06	德国	0
iPhone XR	64GB	Black	5	2019-03-15	法国	0
iPhone 7	128GB	Jet Black	2	2018-02-09	英国	0
iPhone 7	32GB	Rose Gold	1	2016-12-26	英国	0
iPhone 6S Plus	128GB	Space Gray	2	2018-01-12	法国	0
iPhone XS	256GB	Argent 	1	2019-01-13	德国	0
iPhone 7	128GB	Jet Black	5	2018-06-07	英国	0
iPhone 7	128GB	Gold	1	2019-05-07	英国	0
iPhone 7	32GB	Black	1	2018-01-05	德国	0
iPhone 6S	32GB	Space Gray	3	2019-06-18	法国	0
iPhone XS Max	64GB	Space Gray	1	2019-02-26	法国	0
iPhone 6S	16GB	Rose Gold	1	2017-01-06	it	0
iPhone 7	128GB	Rose Gold	1	2017-12-12	法国	0
iPhone 6S	16GB	Rose Gold	1	2017-02-27	德国	0
iPhone XS Max	256GB	Gray	4	2019-02-11	it	0
iPhone 7	128GB	Black	1	2018-04-20	德国	0
iPhone 6S	32GB	Rose Gold	4	2017-08-15	it	0
iPhone 7	32GB	Matt Black	5	2018-11-13	it	0
iPhone 8	64GB	Gray	3	2018-11-09	it	0
iPhone 6S	64GB	Rose Gold	3	2018-03-03	德国	0
iPhone XS Max	64GB	Space Gray	1	2019-05-19	法国	0
iPhone 7 Plus	32GB	Black	1	2016-09-23	美国	0
iPhone 8	64GB	Silver	1	2018-08-24	英国	0
iPhone 6S	16GB	Space Gray	1	2018-12-17	德国	0
iPhone 8	64GB	Gray	5	2018-11-12	it	0
iPhone 8	64GB	Space Gray	1	2018-10-28	德国	0
iPhone 7 Plus	256GB	Black	1	2017-10-24	法国	0
iPhone 8	64GB	Space Gray	5	2018-11-23	法国	0
iPhone XR	64GB	Red	3	2019-03-22	美国	0
iPhone XS	256GB	Space Gray	2	2019-01-09	德国	0
iPhone X	64GB	Space Gray	1	2019-03-12	德国	0
iPhone 7	32GB	Rose Gold	1	2019-04-21	it	0
iPhone XS	64GB	Space Gray	1	2019-03-27	美国	0
iPhone 6S	64GB	Gold	1	2019-01-03	德国	0
iPhone XS Max	64GB	Space Gray	1	2019-04-03	美国	0
iPhone 7	32GB	Black	3	2017-03-16	德国	0
iPhone 6S	32GB	Silver	3	2019-04-20	美国	0
iPhone X	256GB	Space Gray	2	2018-12-17	法国	0
iPhone 7	32GB	Gold	2	2018-03-09	法国	0
iPhone X	64GB	Argent	1	2018-08-07	法国	0
iPhone 6S	32GB	Silver	1	2019-01-26	美国	0
iPhone X	256GB	Space Gray	2	2017-11-04	德国	0
iPhone 6S Plus	128GB	Space Gray	1	2016-11-03	法国	0
iPhone 8	64GB	Gold	1	2018-08-17	德国	0
iPhone XS	64GB	Gold	1	2018-10-29	英国	0
iPhone 8	64GB	Gold	4	2018-07-06	it	0
iPhone 7	128GB	Gold	1	2017-01-11	法国	0
iPhone X	64GB	Silver	1	2018-04-04	英国	0
